Kernel initial value: 985632.000000
1.004368 	 1.000000
1.004804 	 1.000000
1.007730 	 1.000000
1.008803 	 1.000000
1.011849 	 1.000000
1.015860 	 1.000000
1.020506 	 1.000000
1.020508 	 1.000000
1.024793 	 1.000000
1.026268 	 1.000000
1.028943 	 1.000000
1.034410 	 1.000000
1.035014 	 1.000000
1.035734 	 1.000000
1.039465 	 1.000000
1.040141 	 1.000000
1.041187 	 1.000000
1.047263 	 1.000000
1.048512 	 1.000000
1.056512 	 1.000000
1.062498 	 1.000000
1.076342 	 1.000000
1.077180 	 1.000000
1.078813 	 1.000000
1.082433 	 1.000000
1.085541 	 1.000000
1.085655 	 1.000000
1.089452 	 1.000000
1.089907 	 1.000000
1.091700 	 1.000000
1.093025 	 1.000000
1.093480 	 1.000000
1.099604 	 1.000000
1.103555 	 1.000000
1.106812 	 1.000000
1.112552 	 1.000000
1.117271 	 1.000000
1.119717 	 1.000000
1.122770 	 1.000000
1.123807 	 1.000000
1.127859 	 1.000000
1.130653 	 1.000000
1.136062 	 1.000000
1.136611 	 1.000000
1.138895 	 1.000000
1.147004 	 1.000000
1.150401 	 1.000000
1.155139 	 1.000000
1.163608 	 1.000000
1.167853 	 1.000000
1.168755 	 1.000000
1.169139 	 1.000000
1.169916 	 1.000000
1.177886 	 1.000000
1.178075 	 1.000000
1.180145 	 1.000000
1.185326 	 1.000000
1.188816 	 1.000000
1.193560 	 1.000000
1.195424 	 1.000000
1.200282 	 1.000000
1.202699 	 1.000000
1.205586 	 1.000000
1.207112 	 1.000000
1.207643 	 1.000000
1.208185 	 1.000000
1.213845 	 1.000000
1.214233 	 1.000000
1.226319 	 1.000000
1.236978 	 1.000000
1.238276 	 1.000000
1.241092 	 1.000000
1.243498 	 1.000000
1.247383 	 1.000000
1.249884 	 1.000000
1.251565 	 1.000000
1.252021 	 1.000000
1.259162 	 1.000000
1.261272 	 1.000000
1.261640 	 1.000000
1.261918 	 1.000000
1.264343 	 1.000000
1.275605 	 1.000000
1.275608 	 1.000000
1.278973 	 1.000000
1.279248 	 1.000000
1.286536 	 1.000000
1.287040 	 1.000000
1.288324 	 1.000000
1.289389 	 1.000000
1.294236 	 1.000000
1.294406 	 1.000000
1.295490 	 1.000000
1.297734 	 1.000000
1.302032 	 1.000000
1.304323 	 1.000000
1.308883 	 1.000000
1.309419 	 1.000000
1.311119 	 1.000000
1.314637 	 1.000000
1.316295 	 1.000000
1.319290 	 1.000000
1.319412 	 1.000000
1.320015 	 1.000000
1.321190 	 1.000000
1.321950 	 1.000000
1.322181 	 1.000000
1.327233 	 1.000000
1.332161 	 1.000000
1.332608 	 1.000000
1.333560 	 1.000000
1.336954 	 1.000000
1.339892 	 1.000000
1.340568 	 1.000000
1.342603 	 1.000000
1.353684 	 1.000000
1.359694 	 1.000000
1.364799 	 1.000000
1.365849 	 1.000000
1.366478 	 1.000000
1.370135 	 1.000000
1.371449 	 1.000000
1.372621 	 1.000000
1.373808 	 1.000000
1.374005 	 1.000000
1.374110 	 1.000000
1.375659 	 1.000000
1.391193 	 1.000000
1.392449 	 1.000000
1.395959 	 1.000000
1.399828 	 1.000000
1.400373 	 1.000000
1.402434 	 1.000000
1.403568 	 1.000000
1.405338 	 1.000000
1.407368 	 1.000000
1.414024 	 1.000000
1.423672 	 1.000000
1.428143 	 1.000000
1.436283 	 1.000000
1.439488 	 1.000000
1.441445 	 1.000000
1.441462 	 1.000000
1.452755 	 1.000000
1.458369 	 1.000000
1.458555 	 1.000000
1.459682 	 1.000000
1.460470 	 1.000000
1.462337 	 1.000000
1.469410 	 1.000000
1.470902 	 1.000000
1.481300 	 1.000000
1.482668 	 1.000000
1.483593 	 1.000000
1.485215 	 1.000000
1.489772 	 1.000000
1.490588 	 1.000000
1.492733 	 1.000000
1.501497 	 1.000000
1.508424 	 1.000000
1.508579 	 1.000000
1.509727 	 1.000000
1.509812 	 1.000000
1.510870 	 1.000000
1.513744 	 1.000000
1.515496 	 1.000000
1.517809 	 1.000000
1.518231 	 1.000000
1.530088 	 1.000000
1.533178 	 1.000000
1.542714 	 1.000000
1.546791 	 1.000000
1.547844 	 1.000000
1.549888 	 1.000000
1.550716 	 1.000000
1.551165 	 1.000000
1.552253 	 1.000000
1.552657 	 1.000000
1.554360 	 1.000000
1.555329 	 1.000000
1.557880 	 1.000000
1.571001 	 1.000000
1.573342 	 1.000000
1.574021 	 1.000000
1.574689 	 1.000000
1.575717 	 1.000000
1.577622 	 1.000000
1.579080 	 1.000000
1.580756 	 1.000000
1.583023 	 1.000000
1.586335 	 1.000000
1.586353 	 1.000000
1.590630 	 1.000000
1.599313 	 1.000000
1.599612 	 1.000000
1.609648 	 1.000000
1.611688 	 1.000000
1.613044 	 1.000000
1.613160 	 1.000000
1.613843 	 1.000000
1.616987 	 1.000000
1.619465 	 1.000000
1.621829 	 1.000000
1.635019 	 1.000000
1.635067 	 1.000000
1.637105 	 1.000000
1.638128 	 1.000000
1.641989 	 1.000000
1.643377 	 1.000000
1.643927 	 1.000000
1.655895 	 1.000000
1.661193 	 1.000000
1.680792 	 1.000000
1.681870 	 1.000000
1.688201 	 1.000000
1.689241 	 1.000000
1.707647 	 1.000000
1.709775 	 1.000000
1.711694 	 1.000000
1.711719 	 1.000000
1.720865 	 1.000000
1.722981 	 1.000000
1.724539 	 1.000000
1.726653 	 1.000000
1.731512 	 1.000000
1.733029 	 1.000000
1.739804 	 1.000000
1.741046 	 1.000000
1.742774 	 1.000000
1.747200 	 1.000000
1.756251 	 1.000000
1.759813 	 1.000000
1.760565 	 1.000000
1.763590 	 1.000000
1.771389 	 1.000000
1.774936 	 1.000000
1.775768 	 1.000000
1.776205 	 1.000000
1.777624 	 1.000000
1.778726 	 1.000000
1.779285 	 1.000000
1.781343 	 1.000000
1.782440 	 1.000000
1.786810 	 1.000000
1.796515 	 1.000000
1.799209 	 1.000000
1.801396 	 1.000000
1.807183 	 1.000000
1.807802 	 1.000000
1.807983 	 1.000000
1.813157 	 1.000000
1.813595 	 1.000000
1.814793 	 1.000000
1.819330 	 1.000000
1.820350 	 1.000000
1.825685 	 1.000000
1.827212 	 1.000000
1.836145 	 1.000000
1.843729 	 1.000000
1.847794 	 1.000000
1.852271 	 1.000000
1.855460 	 1.000000
1.861398 	 1.000000
1.867009 	 1.000000
1.867642 	 1.000000
1.871196 	 1.000000
1.872394 	 1.000000
1.889063 	 1.000000
1.890939 	 1.000000
1.893907 	 1.000000
1.894533 	 1.000000
1.894966 	 1.000000
1.896274 	 1.000000
1.896556 	 1.000000
1.899691 	 1.000000
1.904383 	 1.000000
1.909849 	 1.000000
1.911838 	 1.000000
1.915777 	 1.000000
1.915858 	 1.000000
1.918100 	 1.000000
1.920203 	 1.000000
1.921404 	 1.000000
1.922621 	 1.000000
1.924179 	 1.000000
1.924669 	 1.000000
1.927650 	 1.000000
1.931222 	 1.000000
1.933114 	 1.000000
1.940388 	 1.000000
1.946283 	 1.000000
1.946889 	 1.000000
1.948138 	 1.000000
1.953736 	 1.000000
